record_id,species,bl_accepted,bl_match_type,order,province,year,longitude,latitude,has_range_polygon,year_in_scope,centroid_lon,centroid_lat,nearest_edge_lon,nearest_edge_lat,bearing_from_centroid_deg,direction_8_centroid,bearing_from_nearest_edge_deg,direction_8_nearest_edge,centroid_delta_lon_deg,centroid_delta_lat_deg,edge_delta_lon_deg,edge_delta_lat_deg,distance_to_centroid_km,distance_to_nearest_edge_km,point_inside_range
643,Muscicapa muttui,Muscicapa muttui,accepted,Passeriformes,Shanghai,2013,121.97,30.88,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,Myiomela leucura,Myiomela leucura,accepted,Passeriformes,Jiangxi,2016,113.99,29.01,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,Niltava davidi,Niltava davidi,accepted,Passeriformes,Zhejiang,2017,119.15,27.9,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,Niltava grandis,Niltava grandis,accepted,Passeriformes,Guangxi,2002,106.35,24.52,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,Niltava macgrigoriae,Niltava macgrigoriae,accepted,Passeriformes,Shandong,2023,122.43,36.88,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,Niltava sundara,Niltava sundara,accepted,Passeriformes,Hunan,2014,110.38,29.3,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,Oenanthe deserti,Oenanthe deserti,accepted,Passeriformes,Shanghai,2014,121.75,31.38,TRUE,TRUE,91.30471751765424,38.408333808734426,112.82422654933022,40.48793209565983,96.49187450330874,E,138.85126174642357,SE,30.44528248234576,-7.028333808734427,8.92577345066978,-9.10793209565983,2833.207243499466,1271.3424655140345,FALSE
651,Oenanthe deserti,Oenanthe deserti,accepted,Passeriformes,Sichuan,2012,100.78,30.17,TRUE,TRUE,91.30471751765424,38.408333808734426,99.85960233427836,35.26286708534997,133.69101624967539,SE,171.10230553268138,S,9.475282482345762,-8.238333808734424,0.9203976657216373,-5.092867085349965,1263.2477466280618,578.420230312641,FALSE
652,Oenanthe deserti,Oenanthe deserti,accepted,Passeriformes,Zhejiang,2021,120.89,27.86,TRUE,TRUE,91.30471751765424,38.408333808734426,111.63499776233692,39.32248788480814,104.32388019357035,E,143.3968268917606,SE,29.58528248234576,-10.548333808734426,9.255002237663078,-11.46248788480814,2948.907042694873,1541.5127008948393,FALSE
653,Oenanthe oenanthe,Oenanthe oenanthe,accepted,Passeriformes,Jiangsu,2023,120.83,31.79,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,Phoenicurus erythronotus,Phoenicurus erythronotus,accepted,Passeriformes,Gansu,2019,98.53,39.75,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,Phoenicurus frontalis,Phoenicurus frontalis,accepted,Passeriformes,Jiangxi,2019,115.56,29.02,TRUE,TRUE,99.84584581270651,31.97888725377614,109.8286222453205,30.88781061996417,98.243130631817,E,109.16442906047075,E,15.714154187293488,-2.9588872537761404,5.7313777546794995,-1.867810619964171,1524.041016211946,585.3587724455668,FALSE
656,Phoenicurus frontalis,Phoenicurus frontalis,accepted,Passeriformes,Shandong,2017,117,35.8,TRUE,TRUE,99.84584581270651,31.97888725377614,109.68183275427839,33.08433035526184,70.27929331852187,E,63.73305171297852,NE,17.154154187293486,3.821112746223857,7.318167245721611,2.7156696447381563,1615.8747781658276,726.9311570909904,FALSE
657,Phoenicurus leucocephalus,Phoenicurus leucocephalus,accepted,Passeriformes,Xinjiang,2009,75.21,37.8,TRUE,TRUE,103.26920721007193,31.965520135671046,78.451408,32.230049,292.0868855765964,W,335.43337206225834,NW,-28.059207210071932,5.8344798643289515,-3.241408000000007,5.569950999999996,2594.374496617064,692.6581023493975,FALSE
658,Phoenicurus ochruros,Phoenicurus ochruros,accepted,Passeriformes,Hunan,2021,110.44,29.1,TRUE,TRUE,93.47722363150508,37.00778852662388,109.39877327671921,32.976682018885384,114.22442173774914,SE,166.76875576035025,S,16.962776368494914,-7.907788526623875,1.0412267232807864,-3.8766820188853828,1791.7080600223508,445.3563611007276,FALSE
659,Phoenicurus ochruros,Phoenicurus ochruros,accepted,Passeriformes,Jiangsu,2014,121.04,32.56,TRUE,TRUE,93.47722363150508,37.00778852662388,112.98531136435301,36.687305137639434,92.9316493911117,E,119.56974446038544,SE,27.562776368494923,-4.447788526623874,8.054688635646997,-4.127305137639432,2519.639090584129,853.7046020433758,FALSE
660,Phoenicurus ochruros,Phoenicurus ochruros,accepted,Passeriformes,Shanghai,2011,121.97,30.88,TRUE,TRUE,93.47722363150508,37.00778852662388,112.63769531278854,36.008911133142306,96.15808737338955,E,120.72546844636327,SE,28.492776368494916,-6.127788526623878,9.332304687211462,-5.1289111331423065,2669.049668416232,1029.7447133687103,FALSE
661,Phoenicurus ochruros,Phoenicurus ochruros,accepted,Passeriformes,Zhejiang,2019,122.19,29.43,TRUE,TRUE,93.47722363150508,37.00778852662388,112.63769531278854,36.008911133142306,99.15195749087172,E,126.63365001701112,SE,28.712776368494914,-7.577788526623877,9.55230468721146,-6.578911133142306,2755.872573954905,1142.5320563937591,FALSE
662,Phoenicurus schisticeps,Phoenicurus schisticeps,accepted,Passeriformes,Shandong,2019,117.12,36.25,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,Saxicola ferreus,Saxicola ferreus,accepted,Passeriformes,Tianjin,2019,117.63,39.07,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,Saxicola rubetra,Saxicola rubetra,accepted,Passeriformes,Xinjiang,2023,87.42,47.76,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,Tarsiger chrysaeus,Tarsiger chrysaeus,accepted,Passeriformes,Guizhou,2019,106.57,26.29,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,Tarsiger chrysaeus,Tarsiger chrysaeus,accepted,Passeriformes,Henan,2023,113.9,35.32,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,Tarsiger chrysaeus,Tarsiger chrysaeus,accepted,Passeriformes,Hunan,2022,110.56,29.34,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,Tarsiger indicus,Tarsiger indicus,accepted,Passeriformes,Shaanxi,2017,107.83,33.67,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,Aethopyga christinae,Aethopyga christinae,accepted,Passeriformes,Anhui,2017,117.48,30,TRUE,TRUE,109.74273215632024,19.195604381405673,110.93124895966928,20.011283726981045,31.528800367468307,NE,29.385851564717996,NE,7.73726784367976,10.804395618594327,6.548751040330728,9.988716273018955,1427.7506412929993,1286.527923960608,FALSE
670,Aethopyga christinae,Aethopyga christinae,accepted,Passeriformes,Hubei,2003,110.54,30.07,TRUE,TRUE,109.74273215632024,19.195604381405673,110.68487548791353,20.1564941405922,3.6516578920901566,N,359.2717894448938,N,0.7972678436797622,10.874395618594328,-0.14487548791352367,9.913505859407799,1204.730768908546,1097.7245728042394,FALSE
671,Aethopyga gouldiae,Aethopyga gouldiae,accepted,Passeriformes,Henan,2016,111.32,33.96,TRUE,TRUE,102.63861613043963,28.52112172661677,111.11992282620774,33.686868332399655,51.57356656918017,NE,31.26715341658928,NE,8.681383869560364,5.4388782733832315,0.20007717379225198,0.2731316676003459,1018.5888257420155,35.0157121545247,FALSE
672,Anthreptes malacensis,Anthreptes malacensis,accepted,Passeriformes,Yunnan,2009,101.23,21.95,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,Oriolus oriolus,Oriolus oriolus,accepted,Passeriformes,Qinghai,2017,93.9,35.62,TRUE,TRUE,85.50565520544866,45.53852921841237,91.1201788528719,45.047777750043224,144.44476558274573,SE,166.41351990291605,S,8.394344794551344,-9.918529218412374,2.7798211471281036,-9.427777750043226,1317.5907847665103,1080.9549246660013,FALSE
674,Panurus biarmicus,Panurus biarmicus,accepted,Passeriformes,Henan,2021,112.97,34.72,TRUE,TRUE,99.36434575291823,41.63173545864094,111.96626150708121,39.39557392337004,118.50795669890317,SE,169.9729734173535,S,13.605654247081773,-6.9117354586409405,1.0037384929187851,-4.675573923370038,1405.415362148018,526.5076710628811,FALSE
675,Panurus biarmicus,Panurus biarmicus,accepted,Passeriformes,Shaanxi,2018,109.89,39.07,TRUE,TRUE,99.36434575291823,41.63173545864094,109.89,39.07,104.24921364855089,E,0,N,10.525654247081775,-2.561735458640939,0,0,925.425118109331,0,TRUE
676,Moupinia poecilotis,Moupinia poecilotis,accepted,Passeriformes,Xizang,2019,98.43,28.37,TRUE,TRUE,102.20578606296891,30.6565018286958,98.78124362151765,28.538451092146698,236.10930972081798,SW,241.4721857042868,SW,-3.775786062968905,-2.2865018286957977,-0.3512436215176393,-0.16845109214669662,443.5031153054267,38.72794484058688,FALSE
677,Paradoxornis guttaticollis,Paradoxornis guttaticollis,accepted,Passeriformes,Hunan,2010,110.77,29.97,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,Paradoxornis heudei,Paradoxornis heudei,accepted,Passeriformes,Anhui,2006,117.17,33.17,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,Paradoxornis heudei,Paradoxornis heudei,accepted,Passeriformes,Henan,2006,112.64,34.85,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,Paradoxornis heudei,Paradoxornis heudei,accepted,Passeriformes,Jilin,2021,123.58,45.93,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,Paradoxornis heudei,Paradoxornis heudei,accepted,Passeriformes,Tianjin,2002,117.61,39.29,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,Paradoxornis gularis,Paradoxornis gularis,accepted,Passeriformes,Shaanxi,2011,109.5,31.89,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,Suthora alphonsiana,Suthora alphonsiana,accepted,Passeriformes,Guangxi,2004,105.09,24.49,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,Suthora conspicillata,Suthora conspicillata,accepted,Passeriformes,Hunan,2010,110.55,30.05,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,Suthora przewalskii,Suthora przewalskii,accepted,Passeriformes,Sichuan,2007,104.76,32.58,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,Suthora webbiana,Suthora webbiana,accepted,Passeriformes,Qinghai,2023,102.17,37.09,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,Suthora fulvifrons,Suthora fulvifrons,accepted,Passeriformes,Hubei,2017,110.19,31.45,TRUE,TRUE,100.49355581460135,29.45654548803669,106.9279174803076,33.30828857385865,74.15579135097624,E,123.11910517910053,SE,9.696444185398647,1.9934545119633107,3.262082519692399,-1.8582885738586477,945.8496031520651,367.58039907867635,FALSE
688,Cephalopyrus flammiceps,Cephalopyrus flammiceps,accepted,Passeriformes,Guangxi,2012,106.72,22.8,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,Cephalopyrus flammiceps,Cephalopyrus flammiceps,accepted,Passeriformes,Hubei,2017,110.45,31.52,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,Cyanistes cyanus,Cyanistes cyanus,accepted,Passeriformes,Jilin,2019,125.35,43.83,TRUE,TRUE,107.29395467826113,46.12656181289998,126.18275002744453,46.49720142350652,93.70071213208132,E,192.71174611152026,S,18.056045321738864,-2.2965618128999807,-0.8327500274445327,-2.667201423506519,1435.3775874108157,299.2803727353132,FALSE
691,Machlolophus xanthogenys,Machlolophus xanthogenys,accepted,Passeriformes,Xizang,2010,85.97,27.98,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,Melanochlora sultanea,Melanochlora sultanea,accepted,Passeriformes,Xizang,2019,95.26,29.29,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,Melanochlora sultanea,Melanochlora sultanea,accepted,Passeriformes,Zhejiang,2017,119.15,27.9,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,Pardaliparus venustulus,Pardaliparus venustulus,accepted,Passeriformes,Jilin,2010,123.57,45.93,TRUE,TRUE,110.34123618328736,31.63520490781319,119.47747802758897,41.38250732385404,31.811734266595124,NE,31.672542697546533,NE,13.228763816712629,14.29479509218681,4.092521972411021,4.547492676145957,1963.9395486003912,599.6209452458459,FALSE
695,Pardaliparus venustulus,Pardaliparus venustulus,accepted,Passeriformes,Qinghai,2013,102.67,35.8,TRUE,TRUE,110.34123618328736,31.63520490781319,105.03124565210061,34.94316866975897,305.2205310860329,NW,294.67012990541645,NW,-7.671236183287363,4.164795092186807,-2.3612456521006067,0.8568313302410289,841.8567076635356,228.61571050605752,FALSE
696,Parus major,Parus major,accepted,Passeriformes,Liaoning,2023,120.54,41.61,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,Parus monticolus,Parus monticolus,accepted,Passeriformes,Guangxi,2004,106.09,23.36,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,Pseudopodoces humilis,Pseudopodoces humilis,accepted,Passeriformes,Inner Mongolia,2020,100.85,39.21,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,Sittiparus varius,Sittiparus varius,accepted,Passeriformes,Shanghai,2012,121.97,30.88,TRUE,TRUE,125.37310399430962,41.31372791535054,121.197883,38.723612,195.79495892207666,S,175.15423184137842,S,-3.4031039943096175,-10.433727915350541,0.7721169999999944,-7.843612000000004,1215.3029186270903,887.92112362811,FALSE
700,Sylviparus modestus,Sylviparus modestus,accepted,Passeriformes,Gansu,2025,104.63,32.95,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,Passerculus sandwichensis,Passerculus sandwichensis,accepted,Passeriformes,Qinghai,2017,100.25,34.45,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,Passer cinnamomeus,Passer cinnamomeus,accepted,Passeriformes,Beijing,2004,115.48,39.77,TRUE,TRUE,109.41670719722593,30.935621221000137,115.48,39.77,27.525507724869954,NE,0,N,6.063292802774072,8.834378778999866,0,0,1134.1134219876951,0,TRUE
703,Passer cinnamomeus,Passer cinnamomeus,accepted,Passeriformes,Inner Mongolia,2017,118.47,41.41,TRUE,TRUE,109.41670719722593,30.935621221000137,117.42355068286373,39.2652611428207,32.31123118927377,NE,20.063523111809445,N,9.053292802774067,10.47437877899986,1.0464493171362648,2.1447388571792985,1426.088417822301,241.25942405870273,FALSE
704,Passer domesticus,Passer domesticus,accepted,Passeriformes,Hainan,2017,112.34,16.84,TRUE,TRUE,100.13784944253189,44.728066752046956,94.62029986949237,27.637828056267303,155.91350873356453,SE,119.71784092145936,SE,12.202150557468116,-27.888066752046957,17.719700130507633,-10.797828056267303,3308.8008014660177,2185.1660306935064,FALSE
705,Passer domesticus,Passer domesticus,accepted,Passeriformes,Hubei,2023,111.26,30.69,TRUE,TRUE,100.13784944253189,44.728066752046956,111.44592525356406,44.441815530262545,144.34093394189722,SE,180.6725625238554,S,11.122150557468117,-14.038066752046955,-0.18592525356405076,-13.751815530262544,1850.354884225022,1550.8356235376493,FALSE
706,Passer domesticus,Passer domesticus,accepted,Passeriformes,Jiangxi,2019,116.08,29.06,TRUE,TRUE,100.13784944253189,44.728066752046956,114.36572599405952,44.291468037020366,135.74376353568482,SE,174.31001129711865,S,15.94215055746811,-15.668066752046958,1.7142740059404815,-15.231468037020367,2244.8207013867577,1723.238287348381,FALSE
707,Passer domesticus,Passer domesticus,accepted,Passeriformes,Shaanxi,2009,108.76,34.35,TRUE,TRUE,100.13784944253189,44.728066752046956,111.44592525356406,44.441815530262545,144.50828498615124,SE,192.49464879900128,S,8.622150557468117,-10.378066752046955,-2.6859252535640508,-10.091815530262544,1377.7065495856605,1160.8363679101733,FALSE
708,Passer domesticus,Passer domesticus,accepted,Passeriformes,Yunnan,2015,100.98,22.79,TRUE,TRUE,100.13784944253189,44.728066752046956,94.62029986949237,27.637828056267303,177.92244845700702,S,128.72135403402615,SE,0.8421505574681163,-21.938066752046957,6.359700130507633,-4.8478280562673035,2463.055636391474,835.6780150672712,FALSE
709,Passer domesticus,Passer domesticus,accepted,Passeriformes,Zhejiang,2021,120.72,27.73,TRUE,TRUE,100.13784944253189,44.728066752046956,116.77106958099648,44.742510627363686,129.0659768947475,SE,168.1729070767509,S,20.58215055746811,-16.998066752046956,3.948930419003517,-17.012510627363685,2629.2508746907315,1944.7263214883899,FALSE
710,Passer hispaniolensis,Passer hispaniolensis,accepted,Passeriformes,Inner Mongolia,2015,107.8,38.4,TRUE,TRUE,84.56810537703005,44.78124763654804,88.80862858294279,44.20142930321987,102.11958569719928,E,105.62785632664998,E,23.231894622969946,-6.381247636548039,18.99137141705721,-5.801429303219869,2034.0003765842184,1694.3305423082818,FALSE
711,Passer hispaniolensis,Passer hispaniolensis,accepted,Passeriformes,Sichuan,2016,102.98,30.9,TRUE,TRUE,84.56810537703005,44.78124763654804,88.51634833430825,43.84419788682305,127.6344215111842,SE,133.7502262549034,SE,18.411894622969953,-13.88124763654804,14.463651665691756,-12.944197886823055,2225.7684324414304,1923.514008616943,FALSE
712,Napothera malacoptila,Napothera malacoptila,accepted,Passeriformes,Yunnan,1990,98.34,27.88,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,Pellorneum albiventre,Pellorneum albiventre,accepted,Passeriformes,Guangdong,2022,111.41,22.26,TRUE,TRUE,99.60890339134221,23.905505548317397,107.68170166140266,21.92370605489066,96.26792762338766,E,83.74057216998722,E,11.801096608657787,-1.645505548317395,3.728298338597341,0.3362939451093432,1229.1283315538408,390.13586037696075,FALSE
714,Pellorneum tickelli,Pellorneum tickelli,accepted,Passeriformes,Guangxi,2005,106.88,22.35,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,Phylloscopus affinis,Phylloscopus affinis,accepted,Passeriformes,Guangxi,2010,110.42,25.86,TRUE,TRUE,100.10538567032576,31.354984972070376,107.73529052733602,29.69049072256888,118.69433630862818,SE,147.56044904130158,SE,10.314614329674242,-5.494984972070377,2.6847094726639824,-3.8304907225688822,1172.4093304927103,501.7607397088042,FALSE
716,Phylloscopus affinis,Phylloscopus affinis,accepted,Passeriformes,Heilongjiang,2010,125.25,49.09,TRUE,TRUE,100.10538567032576,31.354984972070376,110.31530761685309,33.57952880820807,39.55408932811338,NE,31.111552127052107,NE,25.14461432967424,17.735015027929627,14.93469238314691,15.510471191791936,2884.6030264153824,2115.591414363289,FALSE
717,Phylloscopus borealoides,Phylloscopus borealoides,accepted,Passeriformes,Hunan,2022,112.89,28.17,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,Phylloscopus borealoides,Phylloscopus borealoides,accepted,Passeriformes,Jiangsu,2023,120.24,31.51,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,Phylloscopus borealoides,Phylloscopus borealoides,accepted,Passeriformes,Zhejiang,2005,122.07,30.57,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,Phylloscopus burkii,Phylloscopus burkii,accepted,Passeriformes,Tianjin,2002,117.21,38.96,TRUE,TRUE,90.02167578084948,28.327077302712446,95.30670166005376,30.060302734383868,57.6220079360898,NE,57.778259164426174,NE,27.188324219150516,10.632922697287555,21.903298339946232,8.899697265616133,2741.682536349333,2206.7277663923273,FALSE
721,Phylloscopus cantator,Phylloscopus cantator,accepted,Passeriformes,Guangxi,2014,105.79,23.02,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,Phylloscopus cantator,Phylloscopus cantator,accepted,Passeriformes,Xizang,2016,95.14,29.23,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,Phylloscopus castaniceps,Phylloscopus castaniceps,accepted,Passeriformes,Anhui,2015,118.76,30.1,TRUE,TRUE,106.81885782692665,26.87577269025281,117.25583993341063,28.39905541206597,70.1261414857961,E,37.28739387134112,NE,11.94114217307336,3.2242273097471923,1.5041600665893782,1.700944587934032,1212.6480528586994,235.36711176217997,FALSE
724,Phylloscopus castaniceps,Phylloscopus castaniceps,accepted,Passeriformes,Heilongjiang,2002,125.25,49.09,TRUE,TRUE,106.81885782692665,26.87577269025281,114.7310819942997,30.396372348017735,27.76660391820178,NE,20.135131270646923,N,18.431142173073354,22.214227309747194,10.5189180057003,18.69362765198227,2948.0720595736143,2266.838502106138,FALSE
725,Phylloscopus castaniceps,Phylloscopus castaniceps,accepted,Passeriformes,Shanghai,2011,121.15,31.08,TRUE,TRUE,106.81885782692665,26.87577269025281,117.91961662294422,27.808428387160998,68.06760277965935,E,39.908167095240685,NE,14.33114217307336,4.204227309747189,3.2303833770557873,3.2715716128390007,1459.0468072005983,476.35596584204427,FALSE
726,Phylloscopus claudiae,Phylloscopus claudiae,accepted,Passeriformes,Shanghai,2013,121.97,30.91,TRUE,TRUE,108.17580607779884,34.49517246470005,118.79394877861341,39.54295304484714,103.34227941468788,E,162.3352364637392,S,13.79419392220116,-3.5851724647000474,3.1760512213865866,-8.632953044847138,1334.081472864728,925.3406300635027,FALSE
727,Phylloscopus collybita,Phylloscopus collybita,accepted,Passeriformes,Anhui,2019,117.24,32.8,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,Phylloscopus collybita,Phylloscopus collybita,accepted,Passeriformes,Guangxi,2021,109.1,21.06,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,Phylloscopus collybita,Phylloscopus collybita,accepted,Passeriformes,Henan,2006,114.28,32.1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,Phylloscopus collybita,Phylloscopus collybita,accepted,Passeriformes,Hubei,2009,114.54,30.53,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,Phylloscopus collybita,Phylloscopus collybita,accepted,Passeriformes,Jiangsu,2022,117.41,34.15,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,Phylloscopus collybita,Phylloscopus collybita,accepted,Passeriformes,Jiangxi,2025,117.87,29.22,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,Phylloscopus collybita,Phylloscopus collybita,accepted,Passeriformes,Inner Mongolia,2009,105.67,38.83,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,Phylloscopus collybita,Phylloscopus collybita,accepted,Passeriformes,Sichuan,2021,104.7,31.55,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,Phylloscopus coronatus,Phylloscopus coronatus,accepted,Passeriformes,Xinjiang,2013,88.16,39.05,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,Phylloscopus emeiensis,Phylloscopus emeiensis,accepted,Passeriformes,Hunan,2018,110.75,30.05,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,Phylloscopus humei,Phylloscopus humei,accepted,Passeriformes,Tianjin,2022,117.15,39.08,TRUE,TRUE,94.33088231656953,37.04992327708137,110.04434046703909,35.2351729356825,76.54441830498956,E,53.716393448685324,NE,22.819117683430477,2.030076722918629,7.105659532960914,3.8448270643174993,1975.2282087965589,756.5695823475793,FALSE
738,Phylloscopus intermedius,Phylloscopus intermedius,accepted,Passeriformes,Guangxi,2006,106.42,23.13,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,Phylloscopus intermedius,Phylloscopus intermedius,accepted,Passeriformes,Hainan,2018,110.34,20.07,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,Phylloscopus intermedius,Phylloscopus intermedius,accepted,Passeriformes,Henan,2022,114.24,31.04,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
